x,y,z
0.20590134,-0.61770403,9.239224
0.5746084,-0.32321724,9.540894
0.14604631,-0.5746084,9.775525
0.2705448,-0.8690952,9.44752
0.1412579,-0.82360536,9.595961
0.12449849,-0.9816227,9.509769
0.1316811,-0.94570965,9.598354
0.14844051,-0.93134445,9.43076
0.19393034,-1.0390835,9.607931
0.11971009,-0.9840169,9.694122
0.2753332,-0.93613285,9.41879
0.12689269,-1.1061212,9.55047
0.079008654,-0.9959879,9.722853
0.1340753,-0.94810385,9.627085
0.088585466,-1.0965444,9.591172
0.050278235,-1.1731589,9.545682
0.15083471,-1.0510546,9.5385
0.17717093,-0.92655605,9.545682
0.08619126,-0.8355764,9.593566
0.06943185,-0.90021986,9.55047
0.10534488,-0.94810385,9.603143
0.12210429,-0.8762778,9.574412
0.22984336,-0.7278373,9.569624
0.17956513,-0.6655881,9.610326
0.32321724,-0.6584055,9.548077
0.48123455,-0.31364042,9.572019
0.4309563,-0.29448682,9.701305
0.16519992,-0.59376204,9.643845
0.23463176,-0.7541735,9.65821
0.04309563,-1.0055647,9.639056
0.035913024,-1.1133038,9.619903
-0.021547815,-1.2569559,9.528923
0.050278235,-1.1085154,9.531317
-0.01436521,-1.2162545,9.545682
0.06703765,-1.1085154,9.516952
0.1364695,-1.1947067,9.564836
0.088585466,-0.93613285,9.619903
0.15083471,-0.770933,9.619903
0.110133275,-0.8403648,9.583989
0.1412579,-0.91219085,9.569624
0.19871874,-0.93852705,9.61272
0.15083471,-1.0055647,9.598354
0.21068975,-0.90261406,9.629479
0.28491,-0.79726917,9.61272
0.17477672,-0.8595184,9.600749
0.12928689,-0.90500826,9.548077
0.19632454,-0.91937345,9.591172
0.12689269,-1.0271125,9.617508
0.08379706,-1.0845734,9.543288
0.14844051,-1.0893618,9.52174
0.10055647,-1.0606314,9.548077
0.055066638,-1.1061212,9.562442
0.10534488,-0.9528923,9.536105
0.15083471,-0.90979666,9.610326
0.14604631,-0.93373865,9.603143
0.11252748,-0.9528923,9.543288
0.074220255,-0.92655605,9.524135
0.1436521,-0.878672,9.595961
0.090979666,-1.0055647,9.516952
0.11252748,-0.90979666,9.572019
0.090979666,-0.9672575,9.562442
0.18914193,-0.90740246,9.512163
0.30885202,-0.78529817,9.445126
0.10055647,-0.60333884,9.64145
-0.04309563,-0.842759,9.653421
0.02633622,-1.0702082,9.576807
0.088585466,-1.0654198,9.576807
0.19632454,-1.1085154,9.504981
0.12928689,-0.89064306,9.562442
0.05746084,-0.78769237,9.615114
0.1340753,-0.78769237,9.61272
0.19871874,-0.7541735,9.531317
0.12689269,-0.9720459,9.536105
0.17717093,-1.0462662,9.466674
0.14844051,-1.0582372,9.55047
0.07182605,-0.9888053,9.600749
0.11971009,-0.8619126,9.61272
0.12689269,-0.8379706,9.540894
0.14604631,-0.7661445,9.591172
0.11971009,-0.89064306,9.593566
0.17238252,-0.8643068,9.548077
0.16519992,-0.92176765,9.600749
0.19153613,-0.866701,9.600749
0.12449849,-0.8643068,9.655815
0.088585466,-0.89303726,9.586384
0.15562311,-0.8451532,9.579201
0.16998832,-0.8643068,9.581595
0.15083471,-0.8619126,9.533711
0.1412579,-0.8379706,9.581595
0.1604115,-0.8451532,9.583989
0.24420857,-0.7278373,9.598354
0.06464344,-0.7062895,9.574412
0.16280572,-0.7757214,9.560047
0.1436521,-0.7254431,9.607931
0.19871874,-0.7517793,9.619903
0.29209262,-0.7685388,9.617508
0.17956513,-0.7350199,9.52174
0.15322891,-0.80445176,9.574412
0.17477672,-0.79008657,9.576807
0.16998832,-0.79487497,9.622296
0.18674773,-0.8571242,9.574412
0.23702596,-0.830788,9.600749
0.1412579,-0.79726917,9.548077
0.2896984,-0.9959879,9.557653
0.23223756,-0.90979666,9.710882
0.1340753,-0.80924016,9.617508
0.1388637,-0.9768343,9.524135
0.21547815,-0.94570965,9.605537
0.19871874,-0.92895025,9.495404
0.33039984,-1.0271125,9.49301
0.3184288,-0.90021986,9.49301
0.25139117,-0.7613561,9.61272
0.2753332,-0.81163436,9.56723
0.14844051,-0.7565677,9.55047
0.055066638,-0.79966336,9.68694
0.059855044,-0.8858546,9.605537
0.18914193,-0.8403648,9.588778
0.16519992,-0.7757214,9.548077
0.1316811,-0.7757214,9.610326
0.12928689,-0.7445967,9.67018
0.15801731,-0.8283938,9.583989
0.06703765,-0.7445967,9.572019
0.21068975,-0.7134721,9.607931
0.12210429,-0.7015011,9.574412
0.23942018,-0.6392518,9.600749
0.074220255,-0.5482722,9.64145
0.11731588,-0.46686932,9.598354
0.17717093,-0.59376204,9.564836
0.15801731,-0.59376204,9.591172
0.107739076,-0.7206547,9.495404
0.090979666,-1.0726024,9.579201
0.272939,-1.6759412,9.361329
0.16519992,-0.8571242,9.689334
-0.08379706,-0.074220255,9.92636
0.09816227,-0.33039984,9.502586
0.2753332,-0.260968,9.533711
-0.0023942017,0.25139117,9.847352
0.2633622,1.0103531,9.603143
0.1364695,-0.076614454,9.3421755
0.06943185,-0.1436521,9.80665
0.088585466,0.7445967,9.6845455
0.23942018,-0.11971009,9.349358
0.14604631,-0.48841715,9.773131
0.050278235,0.94570965,9.847352
0.20829555,0.9864111,9.421184
0.32800564,0.16519992,9.555259
0.11252748,1.0319009,9.533711
0.59855044,1.1013328,9.5385
0.44532153,0.9792285,9.442732
0.33997664,0.92655605,9.569624
0.581791,1.4030021,9.907207
0.62728083,1.3742718,8.939949
0.47165772,0.62488663,9.576807
-0.088585466,2.0278888,10.149021
0.35194764,1.7405846,10.172963
0.19393034,1.1611878,9.947908
0.48841715,1.4149733,9.880871
0.4333505,1.6041151,9.588778
0.47884035,1.6328455,9.172187
0.45010993,1.1540052,8.956709
0.40462008,0.48602295,8.887277
0.39743748,0.2681506,9.0476885
0.21068975,0.557849,9.528923
0.50757074,0.51714754,9.868899
0.50757074,0.14604631,9.677363
0.44771573,0.16759412,9.651027
0.4261679,-0.062249243,9.502586
0.4141969,0.29688102,9.476251
0.2753332,0.6344634,9.67018
0.47644615,0.40462008,9.770737
0.51475334,0.4141969,9.720459
0.6703765,0.37588966,9.619903
0.6679823,0.33039984,9.536105
0.5626374,0.14844051,9.840169
0.6512229,-0.08619126,9.639056
0.7158663,0.1412579,9.615114
0.58657944,0.011971008,9.519346
0.47405192,0.06464344,9.483433
0.557849,0.11252748,9.598354
0.46686932,0.1436521,9.581595
0.58657944,0.22026655,9.639056
0.5506664,0.3878607,9.564836
0.5746084,0.557849,9.583989
0.7062895,0.59615624,9.514558
0.7086837,0.61291564,9.43076
0.81163436,0.5482722,9.478644
0.6895301,0.35194764,9.531317
0.58657944,0.22266077,9.691729
0.49081135,0.1412579,9.782708
0.41180268,-0.050278235,9.775525
0.39743748,-0.12928689,9.701305
0.36152446,-0.045489833,9.564836
0.5506664,0.12928689,9.557653
